X,Z
D9E68086,FFFFFFFF
AF0C44E1,FFFFFFFF
EC8B2F21,FFFFFFFF
2243FA14,311E61F0
BF7ED82D,FFFFFFFF
F4A46E56,FFFFFFFF
8F3B4B4A,FFFFFFFF
346C9060,3A2E0314
C00DD29B,FFFFFFFF
64F3D1C9,5279D5E4
CB4D2597,FFFFFFFF
1E690B29,2F2CB661
239A5472,31C6C46F
65B29336,52D5CFA8
D02687CD,FFFFFFFF
0C2ECF57,261595C2
367CE4DD,3B33EAF8
C4F76B5B,FFFFFFFF
0DAAB4E9,26D10C31
7E6B3615,5F2D8389
706E3AA0,582E9F93
F162D8C4,FFFFFFFF
6222A27F,51104826
17D2B290,2BE83F2C
B36344D4,FFFFFFFF
A993A0AE,FFFFFFFF
610C0F3E,5085E4E1
4FC9EED2,47E35D6D
74C7932C,5A620897
36DAE372,3B6CB7D3
C7F25595,FFFFFFFF
331770C2,398B3A51
E210178A,FFFFFFFF
B4A06A83,FFFFFFFF
FB6D8646,FFFFFFFF
44CF60E6,42666908
C6CE2755,FFFFFFFF
23D415DB,31E902AB
A85BC843,FFFFFFFF
DE97F77A,FFFFFFFF
E08006A2,FFFFFFFF
C5FE4312,FFFFFFFF
8E73A71D,FFFFFFFF
2960234D,34A96154
5AB30FFA,4D561A4C
C41F51B4,FFFFFFFF
DDEF26D7,FFFFFFFF
274A9364,33A106E9
1C5CA34C,2E280D71
A361E696,FFFFFFFF
BCA8E655,FFFFFFFF
FBD38B33,FFFFFFFF
2A020C6D,3501052C
A3AFE1A0,FFFFFFFF
1C07304B,2E038B94
74B8B62F,5A597430
E0BAC678,FFFFFFFF
897E6AB7,FFFFFFFF
9264905E,FFFFFFFF
59DCBD1C,4CEDB769
8E534969,FFFFFFFF
76249009,5B11226D
A37AB14A,FFFFFFFF
BF70E9E9,FFFFFFFF
858CD060,FFFFFFFF
AE664A22,FFFFFFFF
73F13BA3,59F881BE
9F226B12,FFFFFFFF
D21936AE,FFFFFFFF
F9542459,FFFFFFFF
2F3D25F4,379B9949
C26F13BF,FFFFFFFF
C119CF73,FFFFFFFF
41CAB763,40E3CE3B
3A0E707A,3D0706DC
2BC6510B,35E151E3
8BDD359C,FFFFFFFF
F064DBC0,FFFFFFFF
C2A9E7E5,FFFFFFFF
2339BCAA,319A3074
125FF2A1,29294EEF
7C3FC8C3,5E1CADE2
76FF0359,5B7F818D
B2F572C5,FFFFFFFF
9EC198AE,FFFFFFFF
B813D2FA,FFFFFFFF
C2488E88,FFFFFFFF
21DDF836,30EE60D8
B73315CD,FFFFFFFF
7B5881F8,5DA678E0
60413551,501D4285
A32367BF,FFFFFFFF
10906137,284040C4
6AEC81E4,55760F8D
26ABAF8B,3351A56F
3E5B697C,3F2795C4
D9AF1615,FFFFFFFF
665E5F8E,5328B64D
3DDA058B,3EEC3FB8
495F54F0,44A91349
C78A33EC,FFFFFFFF
DFA6CF9D,FFFFFFFF
49A3CF8B,44CCC81D
FDA2DDCF,FFFFFFFF
2C19E7F5,360C5B4B
0724C5C6,23913A1E
F0056DAB,FFFFFFFF
477F5557,43B4C892
20473134,301FAD32
763F5E5E,5B1C8266
E1047C02,FFFFFFFF
CDAA3782,FFFFFFFF
5BF4D100,4DFA5884
CF69FE58,FFFFFFFF
A30F6B72,FFFFFFFF
721C914F,590D90A5
20D58CC7,3069D045
0924163F,2490ECAF
98BF891C,FFFFFFFF
E8FEEF57,FFFFFFFF
318A6D0F,38BC3F51
59ABEF73,4CD1CC70
C18240A6,FFFFFFFF
FF295CD8,FFFFFFFF
0C15B552,260A6DE4
2B5708B9,35A5E799
20211921,300F993F
69C2F4CA,54DF671A
6003155C,50018854
D24EF6C6,FFFFFFFF
1DCEA5E9,2EE60110
2492622D,3241951D
59E08FF4,4CEFC436
B4461F3E,FFFFFFFF
052F2062,2295B86A
6B19DCAC,558C5625
7C6164E8,5E29DAAD
6FEBFC0E,57F5C9E4
75B82871,5AD920B1
BBF68F96,FFFFFFFF
9AE779C7,FFFFFFFF
345FCA8B,3A293FC7
BFF6530E,FFFFFFFF
FB3F7786,FFFFFFFF
BC4DCD87,FFFFFFFF
D4482AEA,FFFFFFFF
FEE66776,FFFFFFFF
877414F4,FFFFFFFF
DE095FF9,FFFFFFFF
B6D2157F,FFFFFFFF
DA54C6B1,FFFFFFFF
05A33F0C,22CC6DB8
349C518B,3A480B3A
7193EF96,58C29B32
FF74DF49,FFFFFFFF
27E5B929,33F28189
93749980,FFFFFFFF
D7F4EC54,FFFFFFFF
B636F464,FFFFFFFF
7560E4B0,5AA9AA57
46A2AE2C,434C12ED
FAF96020,FFFFFFFF
1F4D13F3,2FA204B8
02BA3B68,215A58D4
8CD89085,FFFFFFFF
A0EA4B3F,FFFFFFFF
FA59A532,FFFFFFFF
51186909,488BAC43
9BE0C5D6,FFFFFFFF
142F1A1C,2A15B5BC
F6B71067,FFFFFFFF
1EFF752D,2F7FBA8D
EE341DF3,FFFFFFFF
08AD1FCE,245285CF
0F76B8C8,27B1B56F
0EC0E0C6,275E3577
74F1E649,5A78D994
439848B9,41C5720C
50EE5FF2,487707BE
2C5B2E2B,36277F1C
B8659F1F,FFFFFFFF
D3FB14D3,FFFFFFFF
3651ADE0,3B23D370
AEFF15D4,FFFFFFFF
3425DA69,3A11B3D4
FBB3E1F1,FFFFFFFF
593FF2AC,4C9CBEFF
3C031C56,3E018BC7
E01DD49C,FFFFFFFF
35D63AC3,3AEA2F71
A829FF6F,FFFFFFFF
A5977CB8,FFFFFFFF
7A51E980,5D23EABA
B51FF505,FFFFFFFF
A8B999F6,FFFFFFFF
E355E6F8,FFFFFFFF
5BE410A8,4DF1A111
BB482C0C,FFFFFFFF
C200E59F,FFFFFFFF
0480F131,2235AF2F
02D55810,2169B367
6B395174,559A03ED
046539C9,222B4AB5
5A678293,4D2C24AA
BAD77FDE,FFFFFFFF
4D327067,46972137
6409B146,5204C200
640B361C,52057CEF
8EA13B5E,FFFFFFFF
2EB8410D,37592F33
6870A0B8,542F8014
3A574F31,3D2602C5
5C75C972,4E315F28
3DE1E9BC,3EF07C88
4B3E6184,459C1ADE
146185C6,2A29E70F
1999F120,2CC6846F
0CBCEDBD,265BEC10
F2580A50,FFFFFFFF
4B207D34,458F53B0
1ACCF8AD,2D6511B4
6D7E3C81,56B4650B
0C1392DA,26097055
0E6ED4F7,272ED81B
1636D3F1,2B18FA1E
EDC2C613,FFFFFFFF
351E0A30,3A8E3AA1
3FB17B8A,3FD527F8
B803D418,FFFFFFFF
C55627D1,FFFFFFFF
DA5CEAF7,FFFFFFFF
B9C4415A,FFFFFFFF
49B8C4ED,44D97CDE
8E795703,FFFFFFFF
3A4F5D6C,3D22EB59
08318A03,2416BF87
4B404516,459CE0A2
A82CB062,FFFFFFFF
832BE4AB,FFFFFFFF
9317FA2A,FFFFFFFF
B6CA59E8,FFFFFFFF
19F52CF0,2CFA8781
F26E0C8B,FFFFFFFF
7A52BCDA,5D243D2A
4981B870,44B63B59
F0765866,FFFFFFFF
895E3B21,FFFFFFFF
75C7E820,5AE238AE
4B6C7BFD,45ADFB95
AE13941E,FFFFFFFF
6C3A4D91,561A6C8D
B7E5998D,FFFFFFFF
FCD85B29,FFFFFFFF
7180C1C9,58B58DC6
3DFA10DF,3EFD03FB
C4C11355,FFFFFFFF
5AC02834,4D5DCB0C
CD946A41,FFFFFFFF
6B7005E9,55AF4797
0F49CA22,27A0B6D8
F0574ECA,FFFFFFFF
294D0C2B,34A201A5
8C19FD32,FFFFFFFF
FBD429DD,FFFFFFFF
7FAD1502,5FD27F3E
04BEEBF0,225D143B
08CA1776,2463744D
06979923,23450017
1FDED022,2FEED4AD
82695321,FFFFFFFF
00B97839,2059E64A
0B0D55D1,258680A0
4C5746B0,4625FF7E
3EACCF16,3F5254B5
778AD664,5BBC86E3
3117ED3C,388B737D
688A1E20,543C099E
2842E363,341DF12A
1D4CFE01,2EA1FC0D
6F5C1877,57A7D88A
DBCA800C,FFFFFFFF
FA9718EF,FFFFFFFF
554FD69D,4AA31AEE
4CA691E7,464E7FC9
ADE6599D,FFFFFFFF
C878F48B,FFFFFFFF
3C7C887C,3E33CA18
7A24E512,5D1147E8
5946AF31,4C9F790E
A39EE7AD,FFFFFFFF
F602B182,FFFFFFFF
2B819313,35B62118
4B1708D2,458B0A81
EDB33DAD,FFFFFFFF
3E27F993,3F12A1A8
B10A85F4,FFFFFFFF
438119E4,41B5CBD9
77238E8B,5B90B0B5
BCF6431B,FFFFFFFF
857433EE,FFFFFFFF
D4FB3CA4,FFFFFFFF
DC887537,FFFFFFFF
C0E2454B,FFFFFFFF
FD6AC526,FFFFFFFF
159CDE62,2AC86544
A53E1CB7,FFFFFFFF
7C78F1E0,5E3281ED
E1C6F831,FFFFFFFF
428C923F,413DB34E
E2424BE2,FFFFFFFF
0CA381B7,264C9772
C2D93C6E,FFFFFFFF
4B651997,45AB3EAD
0E6D3757,272E4072
BEA9366C,FFFFFFFF
D5987FA0,FFFFFFFF
65071420,52837DDF
7F9CA58D,5FC840F3
2FBF5B9D,37DD54DA
839D441E,FFFFFFFF
646CAF3E,522E0E6E
0F2043C3,278F3A07
191E517B,2C8E5AB2
03414227,219D47BE
354A0069,3AA0CC74
C0F1EFE6,FFFFFFFF
B45E90CD,FFFFFFFF
0956C770,24A5CE67
1D7AAC2F,2EB3203B
1E42E907,2F1DF373
5AA6E472,4D4EB2ED
BF274981,FFFFFFFF
5B171AFB,4D8B12DD
81045E65,FFFFFFFF
3ED5FEC0,3F6A0EA1
7C9627DF,5E440F96
93C98827,FFFFFFFF
12AE2AB9,295327DB
D883D442,FFFFFFFF
AC43EEEC,FFFFFFFF
D2C80919,FFFFFFFF
FD921336,FFFFFFFF
7DB34F21,5ED6400A
979DB986,FFFFFFFF
517044B1,48AF5E82
B09269DA,FFFFFFFF
EB38B90D,FFFFFFFF
3FDE251A,3FEE78F1
D0723F97,FFFFFFFF
14A1550E,2A4B3A03
E8F31A99,FFFFFFFF
13C304FC,29DF7062
8EA40221,FFFFFFFF
9C5E04F1,FFFFFFFF
032150EC,218FB21B
5B0551B1,4D82A1EA
83DE4C6D,FFFFFFFF
65E7FCB9,52F3B2B1
E2DE06EC,FFFFFFFF
158EE2FF,2ABF41A1
5E79B8A1,4F32C921
C646633D,FFFFFFFF
257D2DD8,32B404EC
2B0AB153,35853D36
50DFF771,486F72BD
C87E2C9B,FFFFFFFF
444A4122,4220E634
ACBCE744,FFFFFFFF
9B6406EB,FFFFFFFF
5B8A2896,4DBC10BC
BBF14EB2,FFFFFFFF
CDC04EED,FFFFFFFF
F684C06F,FFFFFFFF
05994488,22C61506
252C07B8,32946412
710879C1,58842B7D
2CECF551,36764B91
99E52738,FFFFFFFF
FB5E0DE9,FFFFFFFF
B4CE31DE,FFFFFFFF
58C4E2CD,4C608174
E2091E34,FFFFFFFF
6F8AD269,57BC842F
BEE8B5BF,FFFFFFFF
BCAE5162,FFFFFFFF
80146718,FFFFFFFF
9850A318,FFFFFFFF
AEC96CF3,FFFFFFFF
BFC094FE,FFFFFFFF
7C4598AB,5E1F091F
D667A956,FFFFFFFF
DE9F7CEB,FFFFFFFF
20EF0806,30775EC6
3C174B56,3E0B291C
92243814,FFFFFFFF
3E8EB51B,3F3F22E8
10C5F348,28611C99
C1778638,FFFFFFFF
4FA81C7E,47CF73CF
654BB60D,52A17A46
B47C22A0,FFFFFFFF
EDDFA591,FFFFFFFF
7221F780,590FFC39
49CE87F8,44E5F066
213F14BA,309C6446
E16B2CEC,FFFFFFFF
2CDD89BB,366E257D
4C5EC020,4628DAEB
7C72FA84,5E305B01
BAB13957,FFFFFFFF
B5CBE8A9,FFFFFFFF
BBF60288,FFFFFFFF
4214B2D8,4109F630
AC0A5D4A,FFFFFFFF
39B30274,3CD61236
05A1EE4A,22CB9A6F
B1E6EC53,FFFFFFFF
49BD65D3,44DC31E9
FDF940FE,FFFFFFFF
78B7306A,5C588E49
E778A17F,FFFFFFFF
D04DF955,FFFFFFFF
1712EF67,2B892424
44F7454B,427B98F4
4FC3EE35,47DFF5D5
A1683178,FFFFFFFF
D0462992,FFFFFFFF
21DE6454,30EE9ADF
3FB988AB,3FD9EFF3
FE0D8991,FFFFFFFF
D5B363E5,FFFFFFFF
62B6F641,51586BE5
3B555E30,3DA542BC
826F2475,FFFFFFFF
34E87F45,3A73F739
7535F3FC,5A989C4F
1DFA1EF5,2EFD0B1B
419EB7A1,40C992A9
6CA18722,564B598B
D74405E5,FFFFFFFF
F0D836E7,FFFFFFFF
9033D1EE,FFFFFFFF
7AE29A35,5D70DA63
3E616785,3F29DBA9
71F4B438,58FA49CC
48777257,4431F836
4E4E0C76,472266C5
DB432662,FFFFFFFF
A566AC42,FFFFFFFF
5077158F,4831D6D5
3F68E285,3FACA751
37952A08,3BC36997
DEA66A7C,FFFFFFFF
3F1F0F08,3F8EAFD0
F6E0207D,FFFFFFFF
AAE96A84,FFFFFFFF
C69E492F,FFFFFFFF
4E9DB332,4748ED04
858CEAE8,FFFFFFFF
6DA5DCA6,56CE0F50
2B1E2828,358E481C
D4CC5512,FFFFFFFF
A2D9B6C8,FFFFFFFF
68C0829C,545DFF33
CDB48378,FFFFFFFF
1F54B4E8,2FA50120
2F6217CF,37AA1E09
1235F751,29189DB5
DC7D5F5B,FFFFFFFF
C31E6D05,FFFFFFFF
F621C783,FFFFFFFF
447AF180,423338FE
BBBD74AE,FFFFFFFF
B539FB54,FFFFFFFF
EEC3F44B,FFFFFFFF
5E863400,4F395A8D
6765E374,53AB8A0E
4CA373D7,464C8EC3
E439E4AA,FFFFFFFF
6DB4CB86,56D722D4
6723A029,5390B87F
F350F6FB,FFFFFFFF
FE8D3D33,FFFFFFFF
C63BD57B,FFFFFFFF
1DB82CC0,2ED9233B
7CD39311,5E68BAC7
DF97CA5D,FFFFFFFF
8872060E,FFFFFFFF
C9A9F83E,FFFFFFFF
4D2FCCF2,4696021C
8FC24BAB,FFFFFFFF
D9E02F79,FFFFFFFF
B374133C,FFFFFFFF
EC1CD567,FFFFFFFF
2010385C,3007DE45
1A86BB15,2D39B7BE
98C7438F,FFFFFFFF
7275F041,59316D28
F3756F97,FFFFFFFF
A3B0D843,FFFFFFFF
1A59F753,2D27082C
518D7293,48BE4A6F
FEAF422F,FFFFFFFF
3F7F0246,3FB4AB28
52982780,49455C81
8F055173,FFFFFFFF
153ECA33,2A9C45C3
255C27D4,32A7DE65
F0B959AF,FFFFFFFF
EE631B3E,FFFFFFFF
35E7FD86,3AF3B31D
4DA55003,46CDB7E1
FAA6B561,FFFFFFFF
A26D3226,FFFFFFFF
3D5C6345,3EA7F50D
25ACC680,32D24F7C
A5241268,FFFFFFFF
6794D37F,53C330E0
ADBC10C6,FFFFFFFF
594BF91F,4CA194D9
EBF2557E,FFFFFFFF
AB9FD316,FFFFFFFF
C761FE98,FFFFFFFF
AF3F7506,FFFFFFFF
7739AAD8,5B9A290E
0661EDB4,232A0E31
15C780F6,2AE1FE47
A3D9D94C,FFFFFFFF
91148D87,FFFFFFFF
AE73C0F4,FFFFFFFF
54F2424F,4A7908E5
17F9C174,2BFCDBCB
8F4106E7,FFFFFFFF
4E666D0C,472BBD5C
94D14693,FFFFFFFF
D12408DC,FFFFFFFF
D3B211E1,FFFFFFFF
4DC552BA,46E0C13B
20A7A29F,304F2890
EB004F8A,FFFFFFFF
221A3583,310C7EA3
8B0BDE62,FFFFFFFF
6BE8A91B,55F40D2B
0162868E,20AA47AE
1C79CCA7,2E32D04C
25F07E13,32F82007
59727EF9,4CB02E26
19D8FED4,2CEBB136
3333D669,3997B887
EBF3271A,FFFFFFFF
60C48CD6,5060506C
5339A036,499A24A4
D197F56C,FFFFFFFF
54A5B11D,4A4DF443
287A36FE,3432F657
C4166ADB,FFFFFFFF
FADE2D0A,FFFFFFFF
FE8549B3,FFFFFFFF
B0F6E18F,FFFFFFFF
0BEAC1D8,25F5260B
D8392478,FFFFFFFF
452023F2,428F2BCF
E3A297F9,FFFFFFFF
9C735539,FFFFFFFF
5716721A,4B8AC510
7572F9C9,5AB05ABD
EF1356AE,FFFFFFFF
3CA51644,3E4D93F0
4041A9F4,401D71F5
F60EA00B,FFFFFFFF
D53E8ED3,FFFFFFFF
8A4A8DCC,FFFFFFFF
F90C82E9,FFFFFFFF
7B04E10B,5D826AAE
B2D676A8,FFFFFFFF
DEC1F163,FFFFFFFF
FDB7A852,FFFFFFFF
E631D9A0,FFFFFFFF
2E4C4A68,3721B508
330AC541,398546C9
35D36340,3AE8A079
635D9394,51A868DA
C2FB4D9F,FFFFFFFF
7466B6D7,5A2BD8DA
DC61E253,FFFFFFFF
9E7FE269,FFFFFFFF
7EF34B98,5F79911A
139C8694,29C82D26
BEF7439E,FFFFFFFF
5CACDABE,4E525BCD
14D351EA,2A6896EF
CB3DBD08,FFFFFFFF
64235C1C,52109A64
A26C4E94,FFFFFFFF
194EB238,2CA2A80B
45BC35E6,42DB80F6
47965512,43C42D16
01EA5581,20F4ED74
D89A3D4C,FFFFFFFF
A6ACEF37,FFFFFFFF
EF5BCC25,FFFFFFFF
830749BB,FFFFFFFF
608F7EEF,503FA9E1
4F6F1307,47AEEED1
14AC0146,2A51D750
922E649F,FFFFFFFF
3F624D2F,3FAA321C
459AD3E2,42C7166E
1D55A600,2EA55E89
D7F4297F,FFFFFFFF
92FEF984,FFFFFFFF
33957142,39C39839
9E7FCF53,FFFFFFFF
75A65CBB,5ACE5ED1
384F3C2D,3C22DE4A
3EDD95ED,3F6E2C0B
43D1942A,41E7A11E
167B017E,2B333EB4
42A9F13D,4150943F
51ADC50C,48D2EA2F
A93F10FD,FFFFFFFF
EDA87D2B,FFFFFFFF
AF45C312,FFFFFFFF
F90A2CA7,FFFFFFFF
AED9F541,FFFFFFFF
5506C745,4A835871
E114BE1F,FFFFFFFF
F2E1F9D6,FFFFFFFF
DAE8651E,FFFFFFFF
28CA1647,346373A3
846F74C6,FFFFFFFF
68ACACAA,54523FC2
C3D27A95,FFFFFFFF
C75A938D,FFFFFFFF
476BF60D,43ADCA49
D8305B07,FFFFFFFF
C87D44F1,FFFFFFFF
CF84BAF9,FFFFFFFF
8BEEFA28,FFFFFFFF
FD0A6CC1,FFFFFFFF
7C5805D0,5E26491E
3F53098F,3FA45B0B
8F101974,FFFFFFFF
AADBEF04,FFFFFFFF
9F2F2124,FFFFFFFF
268F85D5,333FAE7D
4DCE3B83,46E5C5D2
48D4DBAA,44696F3B
C45ABDD0,FFFFFFFF
8C877953,FFFFFFFF
1240376E,291CDB10
02C2F616,215F67D9
38409ABD,3C1D0390
8509B375,FFFFFFFF
B3EF74E0,FFFFFFFF
94F10F84,FFFFFFFF
3EBC8FB6,3F5BB54F
D8C7A3F7,FFFFFFFF
BD6FD0AB,FFFFFFFF
024341B6,211E175E
B073E414,FFFFFFFF
EF5FFD79,FFFFFFFF
2AD5603C,3569B7E1
1BFAAA1E,2DFD5176
1F13A009,2F897679
89CEA47C,FFFFFFFF
D8F2EE5D,FFFFFFFF
5E8688F5,4F39952F
379C0DB5,3BC7DFCD
0B7D0D66,25B3F962
2C3E7C57,361C25DD
44BFEEFD,425DAA04
06CBBC59,236460AD
0C241701,2610ED04
3E7728A0,3F31DDB2
5E7E26FB,4F345D69
330D8CD0,39869AC9
A9F87694,FFFFFFFF
D176C7C2,FFFFFFFF
23B88E03,31D95C8A
9126FC65,FFFFFFFF
8C417A44,FFFFFFFF
4C806190,463549E3
6481E803,52365CC0
2320B0B4,318F6AAD
FBC4F986,FFFFFFFF
9FBB09B6,FFFFFFFF
EDC6117C,FFFFFFFF
F56496C3,FFFFFFFF
A4B78F33,FFFFFFFF
5DE97DB8,4EF47C94
FB3CEC7D,FFFFFFFF
723E9B0F,591C3274
EF70ABE4,FFFFFFFF
A9366805,FFFFFFFF
7554BA29,5AA5032A
13EEBD6B,29F73829
B39D68C9,FFFFFFFF
5B14E6F2,4D8A0E59
A4917E4B,FFFFFFFF
A7F2A6CA,FFFFFFFF
BAD71ACB,FFFFFFFF
08CC118D,24649069
6393CF53,51C285F8
238ADCF7,31BC8B59
400EF753,400746B8
616DD711,50AE7B12
0C2FEA85,26160EB9
86DB1F38,FFFFFFFF
B6BB43D7,FFFFFFFF
D6AAD9BA,FFFFFFFF
763F46A9,5B1C78B4
9C344358,FFFFFFFF
EF30F309,FFFFFFFF
B8B2C0C4,FFFFFFFF
042469E0,22111198
0457B651,22262A82
1BB99D6D,2DD9FC24
75AA756C,5AD0E54E
A331DA93,FFFFFFFF
AC7FE0C2,FFFFFFFF
26A33404,334C66CF
1E089FF0,2F043DF9
B2C35952,FFFFFFFF
2C1AC939,360CC1DD
5E832E14,4F37410F
142AFFDB,2A13F219
806FC2E3,FFFFFFFF
E54604FA,FFFFFFFF
DECECAD0,FFFFFFFF
441C4328,420D6D4B
66343F84,5317E4D7
5B5F59A6,4DA91511
5DBECAA8,4EDD00F5
D9B36B74,FFFFFFFF
F70C0B32,FFFFFFFF
D4FEEA3D,FFFFFFFF
2E31CE57,3716DC86
F2259481,FFFFFFFF
D98DB890,FFFFFFFF
4A77E8F7,453222D9
8E0972D6,FFFFFFFF
15549AC3,2AA4F6FC
E04050E2,FFFFFFFF
FD1B5154,FFFFFFFF
A6F77BFB,FFFFFFFF
927E47D4,FFFFFFFF
34C23518,3A5EF92A
04AD7E64,2252BF4A
4BE9BABF,45F49C86
CB66434F,FFFFFFFF
C10B5611,FFFFFFFF
6F6A1EBA,57AD1C60
42715FAF,412FC5AA
CD983D1A,FFFFFFFF
D108DD4F,FFFFFFFF
86067A4E,FFFFFFFF
601B6F83,500D0D64
51490FE4,48A06C9C
E920123D,FFFFFFFF
D373FFA4,FFFFFFFF
9EB4967E,FFFFFFFF
3501F912,3A80FB92
AC9BC493,FFFFFFFF
BA99093C,FFFFFFFF
49E40A17,44F19D97
D198A30F,FFFFFFFF
88034BCA,FFFFFFFF
9256F00A,FFFFFFFF
4192A433,40C1C0C0
27776CE0,33B1F63F
1CEF51E7,2E7784FE
01FCF8FE,20FE7B58
1D23822E,2E90AB3D
27589391,33A67FA4
FDBB75DE,FFFFFFFF
C4725160,FFFFFFFF
67194315,538C1008
2FE738B3,37F34BA6
11F10A46,28F86850
3A8AB8D4,3D3C72CF
8D92BAEB,FFFFFFFF
11794C0B,28B2A23E
D9272717,FFFFFFFF
05A3B5D5,22CCB80A
2F7ACBF8,37B32B96
0CE28CE8,2670D352
B8CDC479,FFFFFFFF
F93F9228,FFFFFFFF
4E526C56,47241DC7
33B15A4F,39D51403
F3AA6247,FFFFFFFF
BDFA535B,FFFFFFFF
8A966BF4,FFFFFFFF
D8268C58,FFFFFFFF
24EF670F,32778FEE
E1C28437,FFFFFFFF
6F0114E4,57808A27
33DC3841,39ED6FD5
C425D8B8,FFFFFFFF
FE4734C4,FFFFFFFF
8EB77BDA,FFFFFFFF
56F253A9,4B7911D0
2834CC76,3418202E
900F2417,FFFFFFFF
C8E5FD0B,FFFFFFFF
B58F06EB,FFFFFFFF
293301BC,34975EB6
AB0179B0,FFFFFFFF
EE7783F4,FFFFFFFF
4367CA32,41AC3F48
DE2A44E5,FFFFFFFF
4B20DDCB,458F7ECB
7BA774A0,5DCF0C22
7EEFCEA5,5F77C577
00CE1021,2065ADA6
3FC10337,3FDE494D
1B996097,2DC62727
C1C5FDE2,FFFFFFFF
DF28D011,FFFFFFFF
D2A95D2A,FFFFFFFF
A3F4AC03,FFFFFFFF
32089689,3904396C
1C95CF86,2E43D5E0
B6F362C7,FFFFFFFF
9F8F6A08,FFFFFFFF
0FF6D52C,27FB5FE3
2FC55569,37E0C2C3
D625E5D2,FFFFFFFF
6FB58AFB,57D794A0
8793B8AB,FFFFFFFF
800B07A9,FFFFFFFF
FBF713D1,FFFFFFFF
7160F74B,58A9B15B
A05C187A,FFFFFFFF
48206854,440F4A5D
DB1BF34C,FFFFFFFF
1DBE57E7,2EDCBE75
1B6651F2,2DABB343
AA2030A9,FFFFFFFF
A573ADDA,FFFFFFFF
BEA9CEAD,FFFFFFFF
A214FF85,FFFFFFFF
F3300F9B,FFFFFFFF
B4CE22C6,FFFFFFFF
A5833F15,FFFFFFFF
96049241,FFFFFFFF
60022DF5,500115CD
77C2FF1E,5BDF6D05
005EE94C,2028EA85
BB345AE8,FFFFFFFF
B2F755B8,FFFFFFFF
22D7D5E4,316B0FBC
38CEFAEE,3C66305C
9F798FD5,FFFFFFFF
D348F0B7,FFFFFFFF
36752A30,3B3125A8
F86A6260,FFFFFFFF
108F9D64,283FBE37
0DC51ADC,26E0A168
3CE15BA6,3E7030DC
CB1727D6,FFFFFFFF
2F55D539,37A570CF
7C8DF235,5E3EA036
2C3A676B,361A7744
44B15693,425511C5
2A4C1CF0,3521A308
812E5996,FFFFFFFF
66BB496F,535AF6E6
E006BCC8,FFFFFFFF
05FB36DC,22FD988A
D78D4291,FFFFFFFF
DFA1AE24,FFFFFFFF
234ED3D7,31A2B545
6357C5E5,51A63082
3451EE41,3A23EC95
E2B0FDD3,FFFFFFFF
750E1662,5A86DC22
B9F56AF8,FFFFFFFF
36DDB787,3B6E3E1A
3C0CFBEC,3E0655D3
73D0D139,59E7354B
8206775A,FFFFFFFF
024BB301,21217911
89B714F4,FFFFFFFF
44F4D4F1,427A5A87
9FEF00BC,FFFFFFFF
4904D0CB,448262B4
10200786,280F1F1A
FB32A57E,FFFFFFFF
A53F8307,FFFFFFFF
FFAA4F72,FFFFFFFF
61B32416,50D62651
61D4CE77,50E967FE
8C522D1F,FFFFFFFF
0B26D0D6,25921FEA
3A1019FC,3D07CFF5
7FF425B8,5FFA00E1
AE7EF2B1,FFFFFFFF
161A8EA1,2B0CA736
CD003625,FFFFFFFF
2F7548D7,37B130BA
ACE91AA8,FFFFFFFF
5FE8B689,4FF41436
73CB3A5F,59E417C8
5FBD5E4D,4FDC2D8A
5BAA554F,4DD0D19F
F4C8E6E6,FFFFFFFF
21D5C76D,30E9F05E
16248275,2B111C70
A6E2D9B0,FFFFFFFF
1A496612,2D208EFA
D11F81B7,FFFFFFFF
B5B79A77,FFFFFFFF
7DE7D036,5EF39B4F
AFACE7EE,FFFFFFFF
98839D02,FFFFFFFF
39541C6F,3CA4C5F2
1764E572,2BAB2B2F
AEBACAE3,FFFFFFFF
42D27B33,416820A7
FAD9C172,FFFFFFFF
5E445E7C,4F1E8A7D
184B19CC,2C213C4C
9CD91538,FFFFFFFF
EC03E957,FFFFFFFF
D21E715D,FFFFFFFF
A5B8AC6A,FFFFFFFF
4253F28A,4124B5AB
A7E5F690,FFFFFFFF
54AB6510,4A5177F1
E7F5CB09,FFFFFFFF
B0B81D86,FFFFFFFF
81A478CB,FFFFFFFF
8EE7FD8C,FFFFFFFF
D04DAF49,FFFFFFFF
47ADF31A,43D30620
1C4B4005,2E214B77
7A51CE45,5D23E018
2523E587,3290D729
11DE999F,28EEB774
8C420854,FFFFFFFF
7FC3E5ED,5FDFF119
F2F55E23,FFFFFFFF
8A07F2C7,FFFFFFFF
01B356F7,20D644B8
8D4D46EB,FFFFFFFF
546D53E0,4A2E4AED
0E14CEF6,270A033A
D8241071,FFFFFFFF
87ACF7D3,FFFFFFFF
A1A99DBF,FFFFFFFF
364187CE,3B1D6413
CAF7427A,FFFFFFFF
ED675034,FFFFFFFF
1E9E3399,2F493EC0
7A4BB897,5D217B47
C50B5749,FFFFFFFF
C12A64BE,FFFFFFFF
213A151A,309A5525
FFA79C73,FFFFFFFF
96D09BAF,FFFFFFFF
CDA4B1F8,FFFFFFFF
91887D53,FFFFFFFF
E10AD19E,FFFFFFFF
4A944374,4542D254
C4D97A61,FFFFFFFF
0DED7421,26F68D70
881B7931,FFFFFFFF
74B00C4A,5A544AFD
00269A0A,201207E8
